user,item,score,predicted_score
177,56949,70.0,57.770919702698166
177,1882,40.0,30.667267211747273
177,112290,50.0,85.63286970933791
177,51084,60.0,63.57495659283745
177,345,60.0,62.12422441336092
177,3755,80.0,52.97046820147493
177,2701,40.0,16.867339385985172
177,4306,80.0,76.92921228148762
177,41569,50.0,70.7111956102525
177,2724,70.0,59.621799106220436
177,1380,70.0,57.83447428548813
177,78574,60.0,59.52047584773951
177,597,90.0,73.21335484491169
177,1220,60.0,73.67941030072784
177,116797,80.0,90.33969583565808
177,4963,80.0,77.37434812353274
177,53464,60.0,51.51615887397675
177,2581,50.0,49.1878017358095
177,7234,70.0,94.99375682919113
177,58047,70.0,71.94912347112326
177,3882,60.0,45.69527617499683
177,551,80.0,62.74169804316319
177,4388,50.0,30.514744127822997
177,1030,40.0,45.008989633034574
177,52458,50.0,56.21971146615386
177,653,50.0,44.70466263053717
177,86332,80.0,79.52018895725031
177,1028,80.0,79.52214552762902
177,90866,80.0,75.3383747483332
177,95558,50.0,66.37992921368279
177,58025,60.0,52.57036521539688
177,49649,20.0,41.363126816864565
177,902,100.0,96.92759223335533
177,4679,30.0,57.44437638753451
177,6365,50.0,46.57388668745184
177,4447,80.0,60.65324592219414
177,6333,70.0,82.65588667136797
177,2719,60.0,31.940216597250856
177,86882,80.0,74.64946043231271
177,7293,80.0,70.47531364329157
177,2805,60.0,45.9091866262072
177,93006,80.0,64.31909859904647
177,58154,80.0,85.34433542264125
177,3608,40.0,63.64786283332999
177,8783,80.0,50.444545494874475
177,2115,60.0,72.2035538027269
177,932,100.0,88.5734382034398
177,1025,80.0,68.54721803411921
177,4823,70.0,55.15121840469706
177,5264,40.0,36.580594215630825
177,955,100.0,86.18820869588696
177,1258,80.0,82.35648798225981
177,5989,90.0,88.47923234564237
177,30749,80.0,81.06167507171854
177,69122,80.0,73.28546271625797
177,8529,60.0,68.33435395106449
177,1939,100.0,81.92834402078265
177,5943,80.0,45.398640796193064
177,8808,70.0,38.158676000063515
177,5481,20.0,47.133480641952076
177,72641,80.0,71.27135393906859
177,1022,100.0,65.57056007751096
177,84944,50.0,68.99252146381521
177,380,60.0,66.40317605637506
177,52245,40.0,57.47140657274103
177,918,80.0,77.24049945934082
177,81564,90.0,77.89527067969723
177,5444,80.0,86.52854260339154
177,1377,60.0,51.71490571612155
177,73268,50.0,62.18567063125566
177,2997,60.0,86.8040012290291
177,3098,80.0,55.472695210290546
177,1029,80.0,61.54324996468359
177,158,60.0,42.069518075289885
177,1235,60.0,84.54278024624324
177,30707,100.0,90.0534083980459
177,1256,90.0,76.69650199807317
177,1387,60.0,93.46665683394427
177,5991,80.0,92.55770372421107
177,3991,50.0,36.07380228996627
177,56587,80.0,61.45075825873106
177,223,50.0,67.83312358589968
177,33615,70.0,57.34811886569161
178,4002,80.0,73.39314793965147
178,110,80.0,93.4523342141066
178,44195,100.0,93.89136613232291
178,2858,100.0,93.71075297892209
178,837,70.0,65.07878260083213
178,30749,90.0,79.47670934236898
179,65,60.0,43.12516772976966
179,34,100.0,78.12884457885441
180,1198,80.0,94.78363958962225
180,2571,70.0,94.22831118894747
181,122,60.0,56.49572011682339
181,303,20.0,44.31631666940592
181,141,60.0,62.78806988045567
181,455,60.0,28.250583374260394
181,477,60.0,63.10881438105851
181,368,60.0,74.51984720376308
181,540,60.0,35.88782332564853
181,1082,60.0,68.77575303656837
181,466,40.0,36.683031758239345
181,191,20.0,36.21865045644789
182,3827,50.0,55.81990650985991
182,4545,80.0,44.40902001943915
182,370,10.0,52.21117493030401
182,1281,90.0,89.4128277683608
182,3969,80.0,75.38078993061431
182,1911,50.0,58.687691833045875
182,3285,80.0,60.44166631287284
182,6796,60.0,71.97330130175168
182,1573,70.0,60.08956091405101
182,2947,80.0,83.66392062497201
182,3978,70.0,77.31489527470396
182,6335,90.0,77.46113684714184
182,2860,40.0,27.556603557312982
182,3752,60.0,62.142111087049656
182,474,70.0,71.60970456878896
182,2563,90.0,79.82872119016227
182,2311,80.0,65.2130919533773
182,5293,50.0,73.55612164653878
182,3751,90.0,70.34732649152792
182,6341,80.0,51.41085857875696
182,6754,50.0,54.284704690099844
182,1500,40.0,76.11531517473612
182,3959,50.0,60.43160306414681
182,3972,60.0,80.84055609935079
182,34048,40.0,43.28781507736784
182,3916,60.0,71.38047953717393
182,1625,90.0,69.53328494541469
182,412,100.0,70.51977734548373
182,3476,80.0,74.7382994769025
182,4022,50.0,81.79750985645825
182,1833,70.0,56.85678578368653
182,5296,10.0,58.20882895264693
182,356,100.0,89.76502465084054
182,3198,80.0,82.46521264818003
182,1060,50.0,82.09249603513896
182,1196,60.0,83.24931376547813
182,4975,60.0,54.83564689670623
182,44191,80.0,89.41445821127215
182,2167,80.0,50.77305875850169
182,104,60.0,60.53458947110009
182,1909,40.0,66.43136568068013
182,4011,90.0,100.0
182,971,80.0,100.0
182,1580,50.0,68.93865203801303
182,2010,100.0,78.94585424755523
182,1608,50.0,66.60336928674663
182,5421,80.0,77.70724136804193
182,7254,80.0,55.7937938935208
182,2340,70.0,57.58816018908027
182,16,100.0,95.58035919999955
182,2302,80.0,58.23103329099857
182,2329,90.0,92.28828516028267
182,4826,90.0,90.7580190935993
182,7299,80.0,83.40912393544014
182,3735,80.0,86.38855943878352
182,4641,80.0,79.71799683402061
182,1357,80.0,90.53654862129645
182,2683,80.0,58.167703767146676
182,5772,90.0,100.0
182,5995,90.0,88.79862476551604
182,3556,90.0,81.97584244953694
182,5668,80.0,31.252570154470572
182,3897,80.0,90.18863360344506
182,1941,80.0,45.51777946213764
182,3000,100.0,94.25856865870989
182,3082,60.0,61.860106202828035
182,7048,80.0,54.33594455967305
182,2671,70.0,63.338334542886784
182,345,90.0,84.17436984727907
182,6620,80.0,90.02231116231654
182,527,80.0,100.0
182,1245,90.0,100.0
182,2136,10.0,57.88000180162043
182,5218,70.0,68.6937474414611
182,1835,60.0,68.8632154929302
182,1219,60.0,100.0
182,1274,100.0,77.98125239193048
182,5016,80.0,69.27833358072122
182,589,40.0,83.53888272886195
182,296,100.0,100.0
182,892,60.0,71.05642957399262
182,2712,90.0,72.20789083633697
182,4178,80.0,65.9637751457242
182,2872,70.0,86.37825269331468
182,3275,90.0,96.8725875490932
182,5325,70.0,88.31673725651306
182,5445,60.0,83.29855731279979
182,6193,70.0,75.81411050454523
182,1994,50.0,60.28162039625348
182,1653,70.0,82.65751271339512
182,3981,40.0,24.457124612166147
182,14,80.0,85.0643959619784
183,2872,60.0,76.40120983599353
184,122918,90.0,94.77233933156178
184,122920,90.0,86.76252891967663
184,176371,90.0,88.97052335966832
184,109578,80.0,36.29438231741287
184,59022,60.0,78.45745789986314
184,102123,70.0,75.78109891602031
184,77561,60.0,75.23031312693217
184,116797,80.0,99.66343633244921
185,4016,80.0,82.64352269975224
185,2863,60.0,75.45203249263822
185,3481,80.0,85.0201926349924
185,4228,40.0,45.357966035373416
185,3034,60.0,71.2649902147511
185,3753,60.0,57.52688230058254
185,2081,80.0,82.19640293357249
185,4034,100.0,83.07023952441776
186,260,80.0,100.0
186,3675,80.0,100.0
186,1148,80.0,90.7996771047467
186,2530,80.0,60.525545824031994
186,2193,80.0,74.10780060397548
186,5499,60.0,86.60284948761849
186,1527,80.0,85.016050799697
186,3988,80.0,66.47629063220752
186,1371,80.0,62.80236874750246
186,3751,80.0,76.11909125632735
186,316,80.0,74.27833658280994
186,196,80.0,60.91352743023309
187,5952,90.0,81.53904316884352
187,1265,90.0,82.41247239330204
187,551,70.0,74.90489685776099
187,1214,80.0,90.20264421526905
187,6440,80.0,84.68993336981923
187,7022,70.0,83.53355948948044
187,1203,80.0,87.49100091238654
187,1690,80.0,47.52442961179119
187,26776,90.0,82.01561651975713
187,356,40.0,72.98908465060698
187,27773,80.0,78.2065592333763
187,34405,50.0,70.17349538281609
187,16,80.0,82.4026410436717
187,1617,80.0,78.65233266172166
187,3504,100.0,85.67926209975631
187,7438,80.0,75.57550831271044
187,39292,80.0,75.70942014088627
187,527,80.0,83.9257624728549
187,7387,80.0,87.3572727663186
187,5669,80.0,82.07620406171984
187,29,80.0,88.44510119540949
187,8491,80.0,75.2308608956106
187,2810,100.0,89.88370687214017
187,968,80.0,81.59872336629243
187,1080,80.0,83.64608713245195
188,1947,100.0,80.13585670652694
189,318,80.0,93.63981795787751
189,3578,80.0,79.03669888524888
190,116823,80.0,98.17689579084063
190,4310,60.0,53.27988800224719
190,5013,80.0,76.94448595125219
190,5810,70.0,78.12909151864012
191,158,40.0,41.93038115138606
191,293,100.0,100.0
191,47,80.0,96.4710132067947
191,155,80.0,10.0
191,312,20.0,10.0
191,303,20.0,62.7697713844944
191,319,80.0,91.49953034526378
192,296,60.0,76.99349171919839
193,1193,100.0,71.16370155398289
193,7153,80.0,76.77946506816369
193,858,90.0,79.59881879071064
195,2762,100.0,86.35428111491338
195,2006,80.0,53.19022880219215
195,373,60.0,67.56697028786594
195,4029,80.0,84.18277302291466
195,3994,100.0,62.23366726521033
195,3826,60.0,40.41162553944942
195,3535,40.0,82.5997204810918
195,3510,80.0,61.47068268340449
195,111,40.0,80.35624212302942
195,2155,100.0,54.292427631308
195,3113,20.0,55.68717098358584
195,553,80.0,81.8671508765487
196,150,100.0,78.76126940493991
196,109487,70.0,79.12972423971081
196,134130,90.0,84.99452111877508
196,5418,80.0,81.61637568643636
197,2571,100.0,74.33304116196292
197,296,100.0,66.20765859258469
197,3072,80.0,72.60053600527728
198,4239,60.0,62.61146189777899
198,316,100.0,60.42821532816139
198,1210,100.0,100.0
198,3967,80.0,89.2851753024917
198,1197,100.0,93.6506399925234
198,1732,60.0,76.27721954037334
198,1580,80.0,49.356446676825286
198,567,20.0,51.67159290494819
198,17,60.0,82.06915633637043
198,356,100.0,100.0
198,4178,80.0,47.06571973705032
198,2012,100.0,58.712305371555146
198,2959,100.0,100.0
198,1259,80.0,73.9235337407092
198,318,100.0,100.0
198,2875,40.0,55.60876845313893
198,5459,40.0,26.094424619004506
198,266,80.0,78.4124632294245
198,1246,100.0,85.30198071230438
198,5016,40.0,55.66538129113842
198,1391,60.0,46.59640722020198
198,4776,80.0,61.86528844301951
198,1277,80.0,72.11292332209376
199,30749,80.0,76.5457412436568
199,85,20.0,89.9660578627968
199,345,60.0,69.87703119642757
199,1198,80.0,80.86560400397208
199,1272,100.0,100.0
199,750,100.0,100.0
199,64614,70.0,86.2960816356737
199,58998,90.0,63.433319214740486
199,150,80.0,78.29811776406846
199,923,100.0,81.97860115131098
199,497,60.0,79.77204508253514
199,1091,30.0,34.09306182996121
199,6807,70.0,86.83036055396157
199,4022,60.0,78.75607829280415
199,4148,30.0,59.460172044763134
199,4427,100.0,72.41292314918952
199,2670,80.0,63.441905684951145
199,3948,40.0,60.27408190197089
199,466,60.0,40.12748933709622
199,5299,70.0,59.744073642981554
199,48385,30.0,75.64684195058027
199,39292,70.0,73.77237107998315
199,2943,80.0,81.51574176865125
199,2391,70.0,77.01202516109034
199,1889,80.0,75.99611639006365
199,2527,60.0,73.69888874954252
199,2770,60.0,38.75042081238573
199,1208,100.0,91.60453549302747
199,3977,40.0,31.418000841471926
199,1441,20.0,65.2541734028883
200,1291,70.0,100.0
200,2006,80.0,63.061728200417015
200,6539,80.0,85.03846818597646
200,30812,80.0,74.96290833605218
200,1036,70.0,90.45485339720112
200,2628,60.0,72.25514993178403
200,1220,90.0,98.0836881120535
200,7361,90.0,100.0
200,45720,90.0,79.34307256769578
200,8910,70.0,74.0790907100773
200,1214,70.0,95.05831327788012
200,6863,100.0,75.00315754473395
200,4886,70.0,88.92680724679684
200,2797,80.0,90.22324094383235
200,5872,80.0,69.9034654442604
200,1676,60.0,68.26127170771744
200,41566,70.0,69.23817512149107
200,2115,80.0,89.71310028895952
200,4270,70.0,47.3338610342048
200,1259,80.0,98.82345955893808
200,4878,100.0,85.40436261437138
200,5349,70.0,80.23763790620164
200,2949,80.0,85.04422199298314
200,3210,80.0,76.60749748989168
200,4308,100.0,79.84803997661535
200,4623,70.0,85.00579685416093
200,4019,90.0,95.46961337491068
200,7451,90.0,84.9884070819965
200,597,100.0,69.4071847045335
200,260,100.0,100.0
201,1035,80.0,100.0
201,25,100.0,90.1257569742977
201,1676,40.0,70.17597412349194
201,11,80.0,97.25796563336458
201,2140,80.0,92.06085131423228
201,2424,80.0,47.57323919390648
201,185,60.0,57.653550358985655
201,708,60.0,86.92944943585424
202,3138,60.0,52.37282030928769
202,2262,60.0,60.00172932871483
202,3000,80.0,81.72262554362844
202,480,80.0,77.17876489212723
202,2245,60.0,64.70327320481816
202,300,80.0,72.92625815248994
202,1674,80.0,80.14943970342279
202,1266,100.0,100.0
202,3444,40.0,51.23200635806115
202,1584,100.0,70.7301681528185
202,2916,60.0,89.21746561628149
202,2529,80.0,82.2371802146789
202,1792,60.0,53.32023850503076
202,780,40.0,63.12823519655927
202,1132,80.0,91.75945130617363
202,497,80.0,79.3839673516383
202,420,20.0,50.26605909702142
202,537,60.0,66.47273005945947
202,1097,80.0,86.53294456295005
202,2991,60.0,85.7347791344071
202,461,60.0,54.749787151137305
202,3551,80.0,60.1355690538035
202,3269,80.0,38.040720141140596
202,1300,80.0,89.2463348519112
202,260,80.0,92.42400486793339
202,2278,80.0,81.85119931499703
202,110,80.0,95.2835071749715
202,2167,60.0,71.97902075047728
202,3470,80.0,87.15752770053201
202,1276,80.0,90.7263994652624
202,3699,80.0,66.34493804812664
203,2105,60.0,58.08532555761222
203,70286,80.0,73.67032698106553
203,1584,100.0,83.25189016847165
203,7153,100.0,87.64964172067076
203,3255,70.0,71.31729501359615
203,88744,80.0,80.85884105403501
204,3751,80.0,78.46970236356022
204,39292,90.0,87.04398263634513
204,88129,80.0,87.3596840663575
204,2329,100.0,100.0
204,1653,100.0,94.62567050497306
204,1222,100.0,98.38481616882814
205,88125,80.0,76.11733577586072
205,1028,60.0,70.42739160523936
205,260,90.0,84.1892558324115
205,3033,80.0,62.5089047779926
206,1356,80.0,86.95517449778019
207,743,30.0,38.943854746699095
207,3264,10.0,24.929021053776616
209,4011,100.0,94.68432654256878
209,68954,80.0,97.4245706814639
210,179819,90.0,76.07198948200231
210,1527,100.0,82.24405921534783
210,95105,80.0,74.89486854295343
210,7810,80.0,57.79660526170778
210,70286,80.0,88.55889440308954
210,90647,90.0,81.24989067068945
210,60069,100.0,95.89459585170364
211,1125,80.0,75.2513725872423
211,79702,90.0,77.82796289424773
211,50,80.0,100.0
211,2028,80.0,100.0
211,1210,80.0,100.0
211,69481,80.0,72.66448946611793
211,89864,70.0,82.9144626361128
211,2858,80.0,98.21260755675947
212,68237,70.0,83.66931920871819
212,102123,50.0,51.48676852225712
212,89745,80.0,74.92409600498955
212,1265,50.0,72.08840667262088
212,59315,60.0,70.58073254634066
212,318,90.0,88.04913673914949
212,122904,70.0,78.64303530025137
212,5618,80.0,88.20930324457193
212,6874,70.0,84.45630416900106
212,589,80.0,66.98294400066804
212,924,80.0,66.32077328719225
212,93838,80.0,90.09975919504726
212,96079,80.0,77.65974023372202
212,5971,80.0,85.26506519758354
212,31658,80.0,85.8658072455483
212,48385,50.0,65.4542454572672
212,168254,60.0,53.70657329158559
212,46578,80.0,73.35938959308216
212,96588,70.0,74.10006338854507
212,71535,80.0,83.61562335555425
212,55247,70.0,83.14887903226152
212,1080,90.0,78.27947264606792
212,8641,70.0,65.98715848502205
212,53519,90.0,63.41816090490157
212,33794,80.0,70.79643375730026
213,1198,80.0,94.24049504862262
213,3998,70.0,71.12750957580157
213,5952,80.0,93.81251734294948
213,86142,90.0,94.00988898215763
213,79293,70.0,64.19392166903336
213,912,70.0,94.03431364479236
213,78499,90.0,87.25894890637228
213,59615,70.0,50.26247060045368
214,1073,60.0,72.85814857001614
214,66,60.0,43.76199561912763
215,2115,80.0,81.57467670491786
215,4878,80.0,83.0665633319007
215,2542,80.0,83.45740513452704
215,5782,100.0,83.94628879722471
215,3052,90.0,71.05432007470147
216,588,80.0,70.79105100373397
216,1077,60.0,75.02374179744052
216,2150,60.0,67.84219242393371
216,3972,100.0,98.18070704917385
216,1,60.0,81.08270285566093
216,3072,80.0,67.8491220550305
216,1244,80.0,83.81952539583368
216,1394,80.0,73.49815065961305
216,1079,100.0,96.06163337179379
216,1230,100.0,80.08041101588996
216,1282,80.0,84.10672707818807
216,955,80.0,80.46441848538157
217,2987,60.0,76.86007419960224
217,2152,40.0,30.42775777732712
217,2424,60.0,45.90496578226304
217,2748,40.0,20.43001636622135
217,1136,40.0,88.21511539535499
217,1954,40.0,82.40896741518361
217,1373,80.0,39.140541776316894
217,438,60.0,46.10292542522894
217,2058,60.0,58.55917334393197
217,1855,60.0,45.91499432400897
217,648,100.0,67.29813531894446
217,2278,40.0,64.94155124111029
217,1129,60.0,65.34996571529
217,444,40.0,52.462954864243855
217,1196,100.0,100.0
217,2473,40.0,34.9503683616081
217,1586,80.0,45.80266406474302
217,2174,80.0,47.113393834646544
217,2150,60.0,72.65507814976989
217,393,20.0,29.71363511714409
217,2948,60.0,76.71556673930621
217,494,80.0,65.86511723044151
217,1968,80.0,70.50209796490431
217,500,60.0,60.824844696984094
217,2863,40.0,67.07782130493682
217,2762,80.0,79.46519147851643
217,1499,40.0,27.348161640696414
217,2561,60.0,39.76519638286454
217,909,80.0,80.91592026186737
217,2379,60.0,34.3628377996681
217,367,60.0,52.248714510158024
217,3422,40.0,60.488619623353635
217,216,20.0,53.896346782528035
217,2416,60.0,47.38318936402815
217,1230,40.0,59.822892466477576
217,2405,60.0,61.2728994635224
217,2796,40.0,36.263129401228895
217,205,60.0,42.24110440010612
217,1645,60.0,63.754399674704544
217,3362,80.0,75.77914884945811
217,1201,20.0,71.6617020424971
217,45,40.0,61.288050117697544
217,2396,40.0,73.49410985943413
217,2947,60.0,67.30363126863321
217,858,40.0,96.3214260667638
217,2716,80.0,73.18329904862331
217,5060,60.0,73.4040118157427
217,3552,40.0,70.97851007813152
217,1390,40.0,48.86147859779756
217,1214,60.0,76.6432990486233
218,345,80.0,68.72247068397405
219,46723,60.0,34.29268335915968
219,2723,80.0,33.38549869760291
219,3949,80.0,93.47416038704074
219,56174,60.0,71.17901696031991
219,4623,80.0,65.09119351580057
219,4343,70.0,22.608657091784547
219,48780,90.0,92.03541886785735
219,7438,80.0,93.26561013721086
219,46322,60.0,44.15414351079029
219,3006,70.0,60.59458807785066
219,43936,50.0,26.388846194479154
219,1918,60.0,38.38318583613761
219,1676,60.0,61.25527804660234
219,58998,80.0,80.38217178728343
219,3438,90.0,40.66338304828909
219,34405,80.0,86.78632810743221
219,3578,90.0,99.345496909351
219,3535,90.0,90.34707082456276
219,30793,60.0,38.78089038330103
219,4878,70.0,100.0
219,27904,60.0,78.8561701634903
219,7319,30.0,39.83374582225817
219,736,60.0,59.82899617524237
219,4975,70.0,64.55735654897309
219,4025,10.0,37.49366023075831
219,40819,40.0,87.16500441656315
219,56171,40.0,68.11781250598798
219,4310,20.0,37.753640661136146
219,104,70.0,73.58019039820596
219,2987,100.0,75.59138168535807
219,1876,40.0,52.23862467442208
219,55820,80.0,98.4955902093979
219,45447,50.0,49.65975278446392
219,780,80.0,58.55882843525303
219,1,70.0,79.657391492566
219,6874,90.0,97.4401530990597
219,40815,50.0,60.19263256833984
219,293,80.0,97.19762205021534
219,2,50.0,40.67306575283938
219,33166,70.0,90.45138587751111
219,1517,80.0,78.45099947655254
219,57669,90.0,100.0
219,36708,70.0,75.47065539722392
219,231,30.0,40.7634648695644
219,413,70.0,50.27165047854777
219,1370,50.0,55.26713044676979
219,2580,90.0,93.1930328029888
219,165,90.0,64.95649322632399
219,19,50.0,47.26413139174424
219,2302,60.0,45.20979926404261
220,736,80.0,70.28912201539968
220,1193,100.0,91.3720091474706
220,1197,90.0,100.0
220,3671,90.0,96.97845145394241
220,8464,80.0,81.32374385305151
220,59615,80.0,58.099024685508674
220,912,100.0,100.0
220,4886,80.0,100.0
220,1049,30.0,85.85247573275407
220,2502,100.0,100.0
220,64231,70.0,38.900136391438096
220,3114,100.0,97.44660201361113
220,63540,40.0,33.67938571346272
220,316,40.0,43.407643097999006
220,3159,80.0,84.52805747127638
220,39183,50.0,80.72934192902575
220,8665,80.0,90.57000157006719
220,377,70.0,78.46037621456955
221,589,90.0,77.16206650564467
221,1299,100.0,94.53860831842015
221,7361,80.0,95.34356973708982
221,1267,80.0,96.35811686719818
221,7215,90.0,68.47380425026469
221,8645,80.0,88.18207950394999
221,1284,90.0,91.05712809291154
221,3334,90.0,90.19329413969702
221,2915,70.0,73.85216662854725
221,4447,60.0,84.72864180049794
221,1092,70.0,50.37158112607065
221,1663,70.0,86.1251413548111
221,1225,100.0,100.0
221,2918,80.0,86.98744229764591
221,3683,80.0,97.64770217357945
221,1466,80.0,87.37888067356623
221,520,50.0,50.19186388056635
221,296,100.0,97.21136177344805
221,8623,80.0,52.218404865003706
221,8638,90.0,87.89412763454142
221,2985,60.0,67.70854793366652
221,3328,90.0,100.0
221,3424,90.0,89.7703734178587
221,1358,70.0,95.73580590658355
221,2686,80.0,94.78031406006554
221,3681,90.0,90.28907103630775
221,318,80.0,89.90652736176716
221,4262,80.0,82.7842745621381
221,6552,80.0,77.80705042120333
221,27899,50.0,60.04503732829539
221,1089,90.0,95.19896171847124
221,4914,80.0,87.07147394954903
221,2186,80.0,91.09444508894761
221,800,90.0,93.10271880115005
221,1233,80.0,91.37058201691077
221,7318,10.0,69.64744774361316
222,1059,40.0,67.06811452888253
222,1393,70.0,61.180720728861125
222,3421,80.0,77.36105532309325
222,1101,30.0,67.3812148630434
222,2396,60.0,77.11140299637397
222,2194,60.0,83.09939648761366
222,104913,80.0,67.11693769418457
222,7438,80.0,85.8231146281366
222,4022,50.0,69.8658221867547
222,33660,70.0,87.267673495903
222,6290,40.0,40.136390187178314
222,1831,40.0,27.709752030302745
222,1227,60.0,84.75154690444796
222,91500,80.0,67.41951752593944
222,527,60.0,95.18143016423012
222,616,40.0,63.47197605612128
222,508,70.0,66.21773310435503
222,4816,90.0,71.60731568669064
222,1247,70.0,88.97323555159704
222,4262,60.0,90.54254344881656
222,2205,70.0,31.62162942543924
222,6373,80.0,58.559722121284054
222,1556,30.0,10.0
223,51662,60.0,67.09043713499267
224,3426,40.0,68.2896771285969
224,3210,80.0,92.55606964074799
224,2248,100.0,83.83855101671114
224,2100,100.0,71.32464156300459
225,1974,100.0,56.233616297578635
225,587,60.0,84.55826536193875
225,3253,80.0,76.36263509967623
225,2361,20.0,70.58902875949732
225,2011,80.0,80.91457762350569
225,507,80.0,82.10562569303694
225,3264,60.0,55.192877967194036
225,69,100.0,79.06716122471924
225,1219,60.0,83.44299133726419
225,514,80.0,68.66095534666673
225,380,60.0,66.76751533084939
225,1270,80.0,94.34671080810452
225,104,100.0,82.53902234503329
226,2694,70.0,66.35880576254117
226,5418,80.0,81.95273775358793
226,2355,60.0,74.80867227154026
226,3100,60.0,81.07976378584299
226,4340,40.0,31.782703146085513
226,368,80.0,71.90475609099033
226,524,60.0,80.70165519459472
226,3489,60.0,78.02058411581497
226,1527,90.0,94.45186522849559
226,2985,70.0,81.52386017289085
226,255,40.0,42.07418958849419
226,22,40.0,69.22182965725742
226,480,80.0,87.63944783613064
226,2054,80.0,57.208161481157184
226,1222,100.0,100.0
226,54272,80.0,79.17900456527116
226,3254,80.0,78.97945200700613
226,3360,90.0,83.97571518597466
226,3386,80.0,81.46940089296821
226,1088,20.0,69.68685560993836
226,1291,90.0,100.0
226,4734,90.0,44.80943512631162
226,8641,80.0,94.14131608256439
226,1028,60.0,83.43317668308535
226,48780,80.0,97.33529270250193
226,1270,80.0,99.36699988490328
226,3421,90.0,87.96344910341068
226,1194,70.0,88.50823572405936
226,260,90.0,100.0
226,3255,60.0,76.42973532702601
226,590,40.0,82.81689587986072
226,4571,100.0,73.68135893746451
226,2134,80.0,67.82905840398585
226,46578,100.0,92.73798313061978
226,4233,10.0,49.69049711221463
226,1639,60.0,83.14028778035284
226,37729,80.0,77.76500727778748
226,1954,70.0,91.36889953104594
226,1961,80.0,94.36375078101355
226,47,100.0,100.0
226,4874,60.0,74.4590876232241
226,6936,80.0,69.97142722207941
226,1262,90.0,87.2403364602172
226,2959,80.0,100.0
226,2712,40.0,76.98844159633813
226,3578,80.0,100.0
226,551,70.0,64.77549271209577
226,2398,50.0,86.8688935750231
226,7360,80.0,74.96415105914501
226,41566,80.0,53.277647999441925
226,2003,70.0,83.51287363109996
226,170,100.0,73.31190223447285
226,1278,80.0,92.57499346409898
227,59315,90.0,76.48416405781981
227,106782,100.0,88.03170101349183
227,91529,80.0,80.03605935108132
227,56367,90.0,79.94315707249046
227,55820,80.0,85.57949375682509
227,97304,90.0,84.35494806430764
227,8873,90.0,76.07405392536087
227,115713,80.0,81.55632954151352
227,7147,100.0,77.67988476134123
227,54286,90.0,74.54373389002417
227,6377,90.0,77.00706698501263
228,1214,90.0,96.36117234003319
228,858,80.0,100.0
229,345,80.0,74.19335930958097
229,349,80.0,78.32609682045606
229,590,60.0,87.02652728608903
229,344,60.0,51.16606455653448
229,225,80.0,82.02497431374933
229,586,60.0,63.9805984083638
230,2,50.0,76.98648608698302
230,5679,60.0,67.13567740427149
230,1321,60.0,61.53670923995568
230,593,60.0,66.77624255973582
230,587,50.0,56.28996370971895
230,1097,10.0,34.915186593706295
230,788,40.0,53.42773525692842
230,592,60.0,49.90877127233915
230,3623,60.0,60.23890838803748
232,67087,80.0,70.54121418125624
232,6287,70.0,50.67992636295458
232,4990,60.0,60.4100061214416
232,31700,60.0,54.32687968866175
232,4649,50.0,75.74058475575038
232,4370,70.0,71.05928912116495
232,4728,60.0,52.65865032135232
232,6482,50.0,30.701748928297334
232,4991,60.0,59.32687968866175
232,45726,60.0,37.101836561036926
232,53322,70.0,67.40661834947562
232,7258,60.0,53.798619093689354
232,64614,90.0,91.06026811126026
232,47518,60.0,50.02576222411396
232,1097,80.0,82.82193685247715
232,1240,90.0,92.91361898004438
232,50158,50.0,45.64433627687396
232,6593,60.0,52.66326950468187
232,7379,70.0,55.73813004330308
232,44840,60.0,47.06317175198823
232,50068,60.0,85.0315567896406
232,8636,80.0,83.148686184512
232,72731,70.0,49.66712691748069
232,59258,50.0,66.03647058017849
232,6942,70.0,83.3668290231857
232,40826,80.0,56.59959373346251
232,53464,40.0,50.925633766782575
232,71057,70.0,73.31141964899956
232,81788,80.0,94.3094585052988
232,7371,70.0,88.42553434909274
232,6535,50.0,43.911836923340985
232,3536,70.0,61.03696603303052
232,5418,80.0,83.7723306218397
232,62434,80.0,81.06213174852607
232,3114,60.0,89.63559618347419
232,33615,60.0,65.13069815773667
232,34334,60.0,37.01005337926979
232,5573,50.0,31.68200940534885
232,49910,80.0,49.32687968866175
232,4369,50.0,65.10152740731621
232,3409,60.0,66.01632171114696
232,1012,60.0,62.10789903380159
232,49276,60.0,10.0
232,6951,60.0,39.210109759266636
232,48385,70.0,72.80726666840054
232,40581,60.0,51.65484872180914
232,8968,60.0,78.7887913688881
232,6874,60.0,92.89706707333143
232,6863,80.0,72.58470044718439
232,54004,60.0,73.25307292147819
232,4148,90.0,60.069052530995556
232,5507,60.0,46.180602022613265
232,4720,80.0,71.87717753319804
232,79702,80.0,83.71454340993114
232,48774,80.0,93.38789712476233
232,5267,80.0,66.18302846803417
232,46322,40.0,63.46407472292412
232,49278,70.0,61.34435478809124
232,32009,40.0,49.81472891731714
232,2028,100.0,100.0
232,55267,60.0,74.11251759057104
232,69406,70.0,61.282570984716486
232,6537,80.0,60.43931632152406
232,5349,90.0,82.20829505531174
232,59784,60.0,66.88927364802458
232,4022,80.0,74.92898358364678
233,96020,60.0,82.53318978009395
233,4306,80.0,71.6158645339314
233,1136,60.0,81.52372966665096
233,122912,40.0,70.65280584296906
