user_id,item_id,predicted_rating
91,1391,67.3030
91,2100,58.7338
91,318,94.5793
91,2146,66.8511
91,1225,81.2240
91,1246,79.6547
91,8501,66.8798
92,2572,73.5517
92,2114,75.9990
92,1015,68.6386
92,2454,73.0396
92,1801,73.9892
93,736,80.0393
93,1917,76.5376
93,552,76.8562
93,1721,79.9136
93,539,81.7288
93,480,88.2057
93,1372,76.4235
93,368,79.4335
93,2355,84.6070
93,1923,82.0275
93,2193,78.8609
93,2006,80.0800
93,339,81.3794
93,1097,85.0355
93,1591,74.5021
93,260,88.6713
93,2968,75.8227
93,1676,76.5622
93,593,93.3216
93,558,77.4290
94,231,61.3485
94,377,65.8537
94,367,64.2668
94,364,71.0281
94,288,64.8855
94,19,58.7009
94,10,66.2098
94,586,62.8696
94,590,68.9306
94,380,65.2689
94,589,69.6184
94,318,79.1299
95,18,83.9872
95,4878,91.4734
95,6979,75.1512
95,4732,71.1717
95,3019,90.1899
95,5246,70.9163
95,32,90.1370
95,2952,76.7809
95,1247,92.1157
95,1198,91.3846
95,5283,74.3038
95,3361,85.9125
95,1513,71.7691
95,2009,76.2876
95,539,77.8909
95,122,63.6889
95,1584,84.7481
95,1240,86.1788
95,4262,88.9560
95,5349,81.4020
96,527,91.4798
96,1094,72.8350
96,272,84.7816
96,3819,76.4415
96,150,85.4426
96,2021,72.5547
96,2571,95.4890
96,1214,91.0928
96,2058,78.3332
96,1220,76.1554
96,733,73.3332
96,2340,63.3027
96,1721,72.1625
96,2396,82.4962
96,367,63.6386
96,1291,87.0231
97,4701,72.7550
97,4306,83.1469
97,3578,83.3990
97,4993,83.1115
97,4963,82.2572
97,4299,76.9978
97,3981,68.9664
97,4161,72.8155
98,81845,84.3271
98,8961,81.3843
98,122912,82.9539
98,5299,74.5052
98,63992,60.9166
98,187541,71.7991
98,56152,77.8099
98,134853,82.8181
98,69644,76.2438
98,6863,70.4358
98,5618,88.3474
98,56801,66.5651
98,3499,79.7750
98,134130,78.2215
98,74789,74.2268
98,82461,71.0837
98,1258,82.9498
98,88810,77.6490
98,79132,89.7351
99,318,93.9920
99,161,86.7064
99,420,60.2945
99,592,73.6692
99,196,51.6028
99,122,62.4612
99,145,68.9859
99,150,85.8396
99,316,69.7182
99,236,67.0409
99,588,85.9558
100,497,79.4160
100,296,78.3110
100,1393,77.7441
100,95,72.8792
100,592,73.2558
100,605,71.9043
100,6059,77.6442
100,28,79.7607
100,2245,75.0467
100,62,79.7931
100,4308,74.4309
100,1777,74.8453
100,838,79.9873
100,2125,78.5265
100,1288,78.5837
100,234,73.1755
100,1197,83.4539
100,2005,77.9114
100,4014,76.8727
100,4623,72.5463
101,2580,79.7273
101,3285,64.0343
101,2723,74.9933
101,2700,78.5408
101,2908,81.0654
101,2390,75.4660
101,3175,75.8318
101,2395,77.0203
101,358,65.0661
101,2702,64.6517
101,3394,64.4836
101,2997,83.5662
101,2502,85.3292
102,158,60.6006
102,588,74.0060
102,150,72.8704
102,592,69.6114
102,253,71.7641
102,480,71.6681
102,344,61.8435
102,539,68.5249
102,553,74.5667
102,593,80.4810
102,586,61.0600
102,223,74.4282
103,86014,69.8093
103,1954,85.3619
103,60040,76.9020
103,1968,82.0626
103,77206,69.8093
103,2161,81.8089
103,1732,90.8710
103,81834,78.1124
103,608,91.5552
103,2384,69.3350
103,4254,68.0132
103,104,71.9333
103,139642,77.7894
103,56782,84.3961
103,2096,73.3613
103,101,83.5979
103,6534,68.1352
103,374,53.9445
103,60069,83.8688
103,30793,67.5422
104,4740,69.8093
104,743,65.1211
104,5218,76.1507
104,8643,68.3152
104,1288,73.5737
104,47997,74.7738
104,468,70.5715
104,76251,71.4429
104,8533,75.7656
104,4018,67.9578
104,38038,72.2121
104,1566,72.9132
104,7361,74.1348
104,6060,70.7225
104,3034,71.9768
104,1641,73.4048
104,4641,69.0107
104,108190,71.0852
104,616,70.8389
104,7034,69.0432
105,4788,69.8093
105,69685,69.8093
105,95311,69.8093
105,95313,69.8093
105,110586,69.8093
105,141816,69.8093
105,141818,69.8093
105,170597,69.8093
105,172587,69.8093
105,172793,69.8093
105,173351,69.8093
105,173535,69.8093
105,6433,75.2728
105,4974,79.1399
105,70286,85.0283
105,108981,69.8093
105,95175,69.8093
105,69122,83.6452
105,1243,90.5360
105,3916,85.6475
106,69844,82.9081
106,72998,77.5807
106,59501,71.1308
106,86880,79.8649
106,5349,79.9425
106,53125,76.4831
106,59784,77.4165
107,231,68.1028
107,253,70.9078
107,590,79.0037
107,165,76.6165
107,434,70.8275
107,208,66.3633
107,318,84.2669
108,800,84.2183
108,6022,73.5169
108,4995,84.9636
108,2585,76.0990
108,5316,72.0171
108,4975,73.7737
108,3978,72.6768
108,5349,78.2631
108,2926,72.7110
108,4246,75.4731
108,4878,86.8717
108,4994,79.8439
108,1968,82.3395
108,1684,73.8637
108,497,83.7435
108,5380,78.4609
109,380,64.3251
109,1033,67.7677
109,231,60.1203
109,364,70.8072
109,589,70.5171
109,480,66.2618
109,62,65.2718
109,31,60.8527
109,587,64.6819
109,1032,67.3446
109,586,59.7982
109,778,71.6658
109,540,59.3507
109,256,58.3188
109,163,66.4887
109,252,63.4746
109,223,70.7508
109,553,68.4801
109,537,66.4454
109,168,56.4178
110,26171,76.6810
110,2468,60.0664
110,1198,84.1369
110,1089,84.0590
110,1222,83.7370
110,1208,85.2999
110,4881,75.7971
110,47,84.0315
110,527,87.3400
110,1193,83.5251
110,2428,60.2785
111,100194,69.8093
111,162602,69.8093
111,171251,69.8093
111,2145,64.4322
111,96588,71.2502
111,65088,68.7162
111,66203,61.1308
111,84772,67.1214
111,2081,60.6638
111,91529,71.5684
111,6365,64.5609
111,45666,61.9344
111,3255,70.3058
111,1282,81.1508
111,6539,85.1578
111,86833,74.7116
111,122882,73.5172
111,59143,69.5147
111,86911,65.2609
111,5283,67.3661
112,788,58.6182
112,161,78.1482
112,1917,61.4051
112,16,78.7074
112,21,73.9705
112,208,58.0762
112,434,63.3897
112,39,70.0623
112,3717,66.2537
112,19,57.6666
112,110,86.2337
112,32,82.6657
112,70286,81.1173
113,4083,69.8093
113,39,66.0359
113,3168,68.3356
113,932,75.1043
113,2331,70.0295
113,3359,79.1268
113,1086,83.1828
113,3504,84.0224
113,1339,70.2513
113,904,91.6770
113,3546,69.8093
113,4063,61.1165
113,4062,67.0120
113,1077,78.7220
113,1589,70.8648
113,2475,73.0277
113,3831,73.4249
113,46,58.6187
113,1733,73.2727
113,4007,77.7254
114,141718,69.8093
114,54001,69.0332
114,2291,69.4773
114,167732,69.8093
114,122886,69.0745
114,8961,68.2977
114,3147,70.8186
115,1580,73.0045
115,2804,87.8472
115,1387,87.1850
115,2792,69.4151
115,3146,60.1735
115,3273,56.5438
115,3052,72.0934
115,2841,82.2742
115,2719,54.9514
115,595,77.5644
115,2700,83.1730
115,383,67.1729
115,2027,75.1778
115,2148,67.0606
115,2770,49.5781
115,3785,67.7874
115,2916,82.6029
115,3175,79.0292
115,588,88.6012
115,1377,66.6070
116,2716,66.4925
116,858,67.3740
116,1299,67.9790
116,62383,68.7488
116,1339,67.7800
116,1276,67.8676
116,597,69.2047
116,1029,68.8348
116,1101,69.2280
116,2797,67.6712
116,2657,66.7690
116,1961,67.8309
116,1407,68.0996
116,5995,66.9715
116,1704,71.2482
116,165,68.7705
116,2115,69.3179
116,8360,68.9236
117,708,67.4452
117,587,68.3748
117,589,73.6604
117,151,69.0414
117,36,71.3727
117,1036,71.0696
117,595,71.4961
117,288,68.0900
117,596,67.7000
117,48,63.9082
117,315,63.1886
117,454,68.0235
117,353,71.0233
117,474,69.1940
117,10,67.0588
117,60,63.9027
117,805,67.8283
117,491,67.0261
117,616,70.2553
117,485,61.7582
118,1221,77.0355
118,1625,71.0239
118,153,63.6255
118,1961,73.5892
118,1810,70.1699
119,95441,74.5284
119,117176,83.0286
119,1092,74.9539
119,91529,91.0048
119,74458,90.1594
119,4387,77.9880
119,79132,92.0925
119,168252,85.3128
119,44022,83.5648
119,78499,89.6344
119,122904,87.4604
119,106782,88.3362
119,442,75.2059
119,4993,87.3722
119,31685,75.4771
119,6365,81.2668
119,141004,78.8559
119,4148,75.4541
119,88744,86.3388
119,8644,79.3993
120,260,78.0173
120,32,74.3951
120,5,64.6008
120,631,67.8271
120,52,69.6520
121,497,72.5183
121,440,67.9373
121,161,67.7209
121,527,79.3912
121,292,64.7244
121,344,61.9474
121,186,59.7497
121,316,66.6259
121,1,73.7201
121,19,58.6173
121,163,69.3611
121,337,71.2811
122,27660,87.0706
122,69784,80.3509
122,7022,98.7454
122,148652,81.1951
122,4816,81.3725
122,56174,85.2739
122,94959,84.9837
122,81591,87.9306
122,71535,91.4495
122,30810,83.1177
122,2997,97.1985
122,1732,94.5492
122,108932,87.3949
122,780,75.7041
122,1090,96.5117
122,3253,79.7204
122,106782,98.2076
122,72226,97.8495
122,1200,99.1595
122,1214,98.3754
123,68554,73.1452
123,115569,77.7427
123,79132,82.5342
123,109487,81.6084
123,1196,82.4553
123,4226,81.0834
123,296,81.4572
123,7153,82.1384
123,143458,69.8093
123,47,81.2507
123,96829,76.3096
123,2858,79.3949
124,56145,78.9216
124,2161,78.0922
124,260,87.1100
124,175,78.6239
124,1358,79.8121
124,6377,82.5876
124,4226,85.8264
124,3147,82.7420
124,608,84.7836
124,1223,84.7943
125,5088,69.8093
125,86721,69.8093
125,110330,69.8093
125,54503,81.5110
125,72011,80.3093
125,162578,78.9973
125,119145,80.3858
125,176371,76.9500
125,55247,79.0310
125,1240,83.0336
125,86332,75.7389
125,68157,85.6970
125,112623,79.5077
125,4082,70.1209
125,160567,74.5583
125,3342,73.7006
125,109487,85.1393
125,88140,76.1140
125,98607,69.8093
125,81562,78.4577
126,364,73.7685
126,349,70.9128
126,231,65.9908
126,380,69.5001
126,410,66.2818
126,300,67.7347
126,253,67.2404
126,457,74.6870
127,2915,67.3467
127,903,64.0436
127,55276,65.9513
127,5060,67.7605
127,272,63.6650
128,904,86.2723
128,965,79.8605
128,926,82.4528
128,1066,77.5003
128,1721,73.9864
128,1080,78.4934
128,1198,84.4545
129,4370,71.4934
129,480,81.2504
129,3698,75.1977
129,2692,82.3405
129,2138,72.8275
129,1968,80.9717
129,8368,78.6747
129,653,73.9449
129,7143,79.0627
129,316,71.4143
129,6874,78.5216
129,239,73.1064
129,2916,79.6921
129,733,77.3402
129,4896,79.0148
129,2028,85.9157
129,3977,68.7406
129,3000,85.9992
129,1907,80.1490
129,31658,82.6414
130,208,65.9555
130,316,68.0083
130,292,68.5460
130,110,71.7021
130,590,70.7654
130,296,73.3248
131,2273,67.1938
131,6947,70.6957
131,58559,74.8457
131,908,72.6120
131,4878,73.2590
131,89745,71.7156
131,7256,69.9679
131,68237,72.6592
131,2722,65.6543
131,2028,73.5345
131,48516,74.7152
131,3178,69.2653
131,64614,72.2783
131,969,70.9429
132,6251,69.8093
132,3275,66.5867
132,4995,65.9695
132,2987,59.4751
132,7444,59.6065
132,3262,63.5195
132,4168,64.3794
132,31658,64.4147
132,44191,65.2891
132,1089,68.6745
132,3967,69.0514
132,5502,59.9650
132,50,70.1573
132,58559,73.3837
132,5992,65.6051
132,2108,65.5588
132,1844,62.1365
132,2657,60.4944
132,47,66.6469
132,2470,59.4653
133,454,63.9442
133,356,68.8935
133,589,63.7213
133,150,63.5188
133,153,65.5575
133,380,64.5792
133,527,65.4675
134,442,66.6982
134,595,72.6005
134,349,71.2973
134,380,70.0944
134,367,65.4585
134,509,70.9998
134,296,77.1010
135,592,71.3289
135,4084,57.1402
135,893,69.1004
135,3994,68.7665
135,2004,70.0776
135,608,90.5546
135,1358,80.2743
135,3852,68.7996
135,3489,68.6874
135,1614,60.3294
135,1198,91.6287
135,4128,78.2640
135,1883,65.4278
135,2302,67.7463
135,1291,88.4244
135,410,62.3405
135,1261,87.0445
135,4022,76.7548
135,4881,78.2845
135,1077,78.6260
136,161,74.0003
136,193,62.8096
136,585,64.6104
136,338,68.6898
136,277,66.1566
136,380,69.9402
136,181,67.4712
136,337,70.5916
136,437,71.2255
136,165,70.3608
136,611,68.3034
136,151,69.7468
136,340,68.7244
136,252,71.6250
136,432,64.8869
136,552,67.9843
136,350,70.9195
136,280,72.5725
136,273,67.3714
136,150,73.9811
137,6787,80.6917
137,2716,77.7906
137,1198,83.0703
137,750,87.5921
137,919,77.6620
137,1270,79.2673
137,318,86.4239
137,150,82.9433
137,2997,81.8410
137,1200,86.0982
137,6986,69.8093
137,7153,83.5846
137,1242,79.9822
137,110,87.2731
137,33493,76.2830
137,1197,83.4258
137,2959,87.1305
137,1237,77.1636
137,903,84.8142
137,7762,72.2100
138,2707,68.7198
138,1960,74.8661
138,1959,72.5855
138,849,65.1627
138,3996,76.2944
139,4025,40.8724
139,7445,43.5634
139,60684,57.4752
139,4865,45.5559
139,68319,51.0026
139,7090,49.3776
139,5502,45.7147
139,260,60.0511
139,8371,54.1189
139,53953,36.9472
139,58025,42.4301
139,106782,45.6118
139,6957,49.1453
139,7163,56.1655
139,3827,47.4739
139,3624,41.5792
139,52722,56.1435
139,54259,54.0628
139,4367,53.7377
139,115617,37.2355
140,5699,69.8093
140,5299,68.1793
140,1393,74.2022
140,356,84.1728
140,609,71.0555
140,32596,67.7225
140,4795,68.5709
140,34072,68.6496
140,1617,76.1371
140,5256,66.5930
140,5943,68.7749
140,1084,76.1504
140,4337,69.8093
140,3108,68.0550
140,43396,69.8583
140,4719,65.7431
140,1005,64.9519
140,4321,69.3796
140,5812,71.2558
140,4259,69.1268
141,5418,71.9671
141,54503,73.3609
141,4963,74.4148
141,2478,67.9808
141,71535,72.3602
141,317,69.7938
141,68954,76.3794
141,54286,70.7020
141,6365,68.6496
141,54272,71.1448
141,4447,67.7297
141,5502,68.1219
141,6377,76.4410
141,6373,69.1299
141,1265,75.0816
141,91529,75.0364
141,2502,76.0733
141,441,71.9540
141,1517,68.9542
141,48516,77.4297
142,434,67.0434
142,384,71.6310
142,588,78.3217
142,50,83.3014
142,527,82.7328
142,356,82.5590
142,337,74.1428
142,377,73.9065
143,1721,70.2290
143,61250,73.2581
143,6942,68.6633
143,7169,71.0238
143,8533,65.0920
143,106696,71.1604
143,3421,65.8779
143,87232,67.0140
143,78316,67.8895
143,69069,69.0693
143,59421,69.2671
143,2144,65.0195
143,96821,64.0705
143,7173,70.6546
143,500,70.6761
144,589,77.4163
144,541,78.2012
144,8368,77.7757
144,597,73.5811
144,590,78.8995
144,410,65.7217
144,1246,77.8670
144,527,84.9291
144,356,82.9068
144,500,71.4638
144,19,60.8443
144,2700,74.1162
144,434,66.3387
144,733,73.9617
144,780,67.7577
144,1036,77.1548
144,5377,76.4080
144,552,68.3734
144,586,63.5113
144,2081,77.3233
145,344,63.4197
145,339,69.0299
145,380,69.6074
145,318,83.3103
145,588,74.1213
146,7293,72.0690
146,3257,62.5043
146,32,76.5782
146,1367,64.0494
146,3686,65.1808
146,410,63.4922
146,47610,73.9043
147,1234,69.9869
147,168,66.0991
147,552,67.8140
147,555,69.1709
147,2395,66.9805
148,88125,72.0374
148,5618,75.3406
148,108932,72.7777
148,81847,73.7662
148,72998,70.9657
148,5816,72.3069
148,8368,74.1581
148,7153,76.5654
148,81834,73.9620
148,4993,76.8805
149,1097,65.3778
149,1374,65.7049
149,1831,56.2466
149,1527,70.4030
149,260,73.0175
149,173,58.8305
149,1206,72.7599
149,1200,69.8830
149,2021,64.8453
149,1580,63.5799
149,1391,63.2176
149,1375,64.2426
150,3,72.0813
150,1356,73.8699
150,5,67.2854
150,95,65.8588
150,733,71.4893
150,1073,74.8002
151,786,68.9447
151,562,72.9324
151,780,73.2325
151,837,72.0441
151,747,70.3427
151,1265,76.0946
151,828,71.6678
151,1073,74.6653
151,1,76.8659
151,648,72.7988
151,1393,72.6585
151,1359,69.9442
152,50,85.8645
152,2959,86.3573
152,116897,77.5425
152,89492,76.9562
152,1193,83.4606
152,69481,81.3311
152,85774,75.8055
152,115713,83.6096
152,111,84.6342
152,92259,84.3088
152,1234,83.0704
152,79132,84.7315
152,318,87.3938
153,134853,38.2254
153,1732,57.2591
153,8533,28.5186
153,4014,49.9997
153,81456,55.5641
153,106782,36.4012
153,8528,43.4518
153,6863,58.4620
153,87194,54.6266
153,2617,48.6155
153,1246,45.6649
153,106100,31.7233
153,1954,31.9954
153,7458,41.3404
153,4226,44.9437
153,89904,52.7632
153,72998,46.2100
153,133780,69.8093
153,586,55.7516
153,36535,39.7660
154,114662,78.3087
154,119145,86.3133
154,81834,88.2861
154,122904,87.5612
154,106072,78.5917
154,76093,87.4790
154,77561,75.4805
155,153,67.2590
155,3286,69.8024
155,1200,73.0234
155,260,74.0893
155,141,71.5462
155,2355,70.6272
155,2384,69.0910
155,2948,71.6756
155,432,68.5145
155,2959,75.4826
156,26313,69.8093
156,31038,69.8093
156,1230,80.3513
156,1711,66.8300
156,3341,71.0991
156,6296,73.3072
156,762,52.7113
156,2361,68.2362
156,2076,78.8570
156,4784,69.5450
156,661,75.0611
156,2926,67.4475
156,8571,69.8093
156,47,92.8585
156,3176,72.3362
156,58,78.9620
156,848,65.0166
156,866,81.4288
156,1485,60.2054
156,923,81.1663
157,785,69.4403
157,3617,67.6429
157,2720,62.0706
157,2770,67.6350
157,527,77.4316
158,1093,70.1970
158,2605,67.7606
158,2872,71.3456
158,2723,69.7723
158,2428,67.2217
158,66320,69.8093
159,2959,62.6379
159,60069,65.5980
159,45720,63.6778
159,597,67.8685
159,4022,66.6718
159,89864,65.7708
159,49286,68.5580
159,140110,66.7508
159,84954,69.6102
159,4447,71.7471
159,1197,67.4651
159,68954,68.2358
159,6942,69.2263
159,1961,62.9820
159,106696,68.3955
159,480,66.7554
159,539,68.5249
159,166643,65.1463
159,40819,64.5040
159,63082,63.0254
160,126,61.6012
160,1371,68.1053
160,1198,68.2064
160,196,44.3948
160,3408,45.2924
160,5349,80.3299
160,3213,67.8175
160,2408,40.1157
160,839,37.3224
160,3593,16.9152
160,2748,54.6588
160,533,49.5089
160,1975,47.0074
160,1676,60.9887
160,3745,56.8027
160,2011,49.9752
160,733,48.5458
160,3826,24.0263
160,778,77.8943
160,2840,33.5228
161,4980,68.4466
161,7247,70.6421
161,47610,74.2484
161,1223,77.0225
161,38038,74.4865
161,3429,73.9824
161,2144,73.8025
161,2336,73.0306
162,150,84.3215
162,225,77.2247
162,168,74.2202
162,50,88.4414
162,300,75.3394
162,266,77.7754
162,31,77.4310
162,62,79.8367
163,1608,66.8473
163,1810,68.2799
163,1747,67.5088
163,1777,67.8658
163,1837,66.7355
164,1036,82.3668
164,2916,78.1913
164,110,83.7322
164,589,82.7788
164,3527,76.6231
164,1101,75.6417
164,1201,83.5392
164,2167,73.2694
165,2353,70.0855
165,3624,68.5949
165,110,75.8674
165,5505,71.2205
165,5527,71.2993
165,3256,69.9790
165,5956,70.0931
165,5418,73.6041
165,5530,69.1665
165,5450,70.8314
165,1127,70.9548
165,3409,66.3810
165,5881,70.3414
166,33794,85.2488
166,1721,74.8078
166,4011,89.6888
166,5378,70.3545
166,3481,78.8014
166,49530,81.4490
166,2353,72.5756
166,47644,69.6749
166,54272,77.3144
166,8961,84.3618
166,1198,88.6041
166,2542,86.0143
166,1036,86.4202
166,608,89.0045
166,434,69.1263
166,5219,68.7678
166,5418,82.0147
166,2396,83.8244
166,349,77.0014
166,2324,90.0945
167,33493,62.0576
167,4886,75.6613
167,778,77.0969
167,3052,77.7333
167,7147,74.6700
167,6857,69.7149
167,45501,60.6625
167,6480,69.8093
167,1682,77.9903
167,2231,71.0760
167,784,62.5414
167,33794,71.2373
167,2083,68.9907
167,2413,69.3597
167,6333,68.0000
167,8961,74.0513
167,2139,72.3654
167,150,66.1031
167,6773,69.9461
167,35836,67.0283
168,3730,92.3445
168,1248,97.6102
168,1201,96.3744
168,1089,94.6524
168,296,99.4345
168,923,90.5338
168,1222,97.2083
168,5291,84.9036
168,3543,84.0346
168,1302,96.6234
168,3362,91.1890
168,1148,98.1430
168,3101,86.5892
168,57669,95.3112
168,2076,87.7839
168,1729,74.8152
168,908,98.4754
168,85354,71.9962
168,80463,91.5425
169,3536,77.5425
169,2028,95.2510
169,364,91.1930
169,953,94.0630
169,4886,87.9472
169,5400,74.6562
169,8644,80.8990
169,524,88.5446
169,2795,87.1678
169,1022,78.0400
169,3114,89.4249
169,3967,81.3470
169,1517,85.1796
169,1035,89.9228
169,8641,78.5469
169,6365,85.3848
169,661,81.1434
169,457,92.6281
169,3287,76.9283
169,1416,84.5746
170,318,78.4625
170,296,73.6150
170,586,64.5110
170,377,66.8489
170,34,69.1251
170,592,67.4861
170,277,66.8821
170,500,66.9241
170,266,66.7541
170,588,68.6805
171,485,77.6783
171,1220,84.1146
171,1025,91.1128
171,801,67.4213
171,1259,92.3460
171,1079,94.3217
171,828,83.3155
171,317,84.6016
171,869,79.7485
171,380,79.2444
171,1136,94.7798
171,1225,96.6347
171,661,83.8726
171,318,98.5958
171,47,99.3029
171,1198,93.4383
171,1208,97.1545
172,3087,69.2876
172,3578,73.8617
172,7438,73.4089
172,2072,69.5408
172,3793,71.9751
172,2762,71.5239
173,10,71.4204
173,329,70.2759
173,586,68.1588
173,597,70.2181
173,588,70.7289
174,553,74.1559
174,520,70.7773
174,224,72.8608
174,648,74.8126
174,161,77.3438
174,317,74.4305
174,158,69.4392
174,780,74.3117
174,315,72.2214
174,485,71.0739
174,282,70.4797
174,440,74.2241
174,350,71.8565
174,10,75.2134
175,531,70.6330
175,8911,69.8093
175,43904,70.8319
175,38388,71.0536
175,8362,70.8221
176,165,76.8671
176,434,69.9272
176,39,74.3262
176,368,74.2266
176,380,75.1073
176,780,73.8349
176,47,84.0579
176,471,73.7403
177,42002,65.8853
177,91542,74.0829
177,6332,65.5182
177,3668,70.8652
177,45672,52.6985
177,783,59.6139
177,27706,69.8407
177,2657,59.2530
177,114662,73.2089
177,1206,65.2381
177,83132,69.7818
177,5218,75.7641
177,508,72.1318
177,3114,73.8638
177,1321,69.4488
177,2176,70.2571
177,8798,69.1927
177,88140,71.5494
177,2012,75.2037
177,339,67.6388
178,7361,87.1997
178,527,90.1126
178,2329,90.9489
178,5995,88.7969
178,6502,86.3623
178,4235,84.4768
178,1198,86.4840
178,208,61.6035
178,6539,78.9698
178,296,90.7549
178,349,75.6728
178,10,75.4733
178,4226,88.1138
178,1240,81.9853
178,2579,76.2529
178,318,90.9492
179,367,68.1897
179,589,81.9770
179,161,82.2582
179,231,67.0774
179,288,68.0752
179,743,60.0878
179,1061,76.0790
179,317,76.4187
179,786,68.8654
179,592,71.0450
179,671,76.4985
179,296,79.6311
179,434,68.4584
179,364,81.3952
180,1261,75.3691
180,260,78.7212
180,1748,73.3842
180,1242,75.2075
180,2140,72.6702
181,157,61.5193
181,593,68.2735
181,596,64.6359
181,353,66.7770
181,539,63.9469
181,516,63.0954
181,132,64.2878
181,169,65.9622
181,25,62.4715
181,31,59.2295
181,542,63.0669
181,6,66.2601
181,707,62.0025
181,185,56.7754
181,464,63.6542
181,502,60.3623
181,415,61.8135
181,480,65.7005
181,592,65.2907
181,344,59.5607
182,4879,69.8093
182,6969,69.8093
182,3911,83.2459
182,2728,80.6903
182,4313,68.0677
182,8042,70.2602
182,1291,85.2310
182,3113,63.6328
182,3578,81.6496
182,1590,67.9173
182,161,68.1652
182,4452,54.8041
182,224,74.2373
182,4980,61.3347
182,4262,81.3795
182,2353,58.2085
182,2890,79.8738
182,1127,81.7276
182,541,96.9013
182,6041,72.0056
183,480,78.5537
183,380,72.7228
183,1196,80.8501
183,2951,78.5842
183,2534,72.9062
183,4085,72.1292
183,1287,79.7619
183,2194,76.8774
183,3247,68.1604
183,1233,80.8139
183,2662,74.6322
183,1408,75.4041
184,158035,69.8093
184,181413,69.8093
184,193565,69.8093
184,97304,79.2294
184,74754,72.2577
184,168250,71.2232
184,191005,69.8093
184,106072,73.8204
184,166291,71.3122
184,127152,72.4842
184,86332,76.1639
184,80463,87.2280
184,5816,72.0911
184,122898,71.8337
184,81845,85.7099
184,5810,73.5632
184,170813,68.5996
184,174479,69.8093
184,112852,87.6996
184,148626,82.5836
185,1685,69.8093
185,2396,73.7388
185,5377,73.5923
185,1721,68.1911
185,5952,78.2192
185,1393,70.3273
185,595,71.9954
185,2085,69.4636
185,4995,76.5437
185,899,76.7921
186,2605,75.5182
186,1214,83.2340
186,1291,87.0619
186,3745,77.8132
186,1269,85.1518
186,2527,78.9918
186,2532,83.6042
186,4361,83.4376
186,1307,84.5476
186,2968,77.0779
186,4306,86.9120
186,2541,78.3566
186,1702,75.1092
186,480,85.7485
186,1097,85.3922
186,3977,70.1283
186,919,83.5178
186,3527,80.1648
186,593,91.2427
186,1196,88.0499
187,26122,69.8093
187,3949,80.1653
187,49272,75.2987
187,231,65.4943
187,1206,85.5075
187,6874,85.6354
187,1729,72.7169
187,1209,78.7841
187,48394,75.0101
187,6502,76.8971
187,2701,59.0366
187,4027,83.2259
187,288,70.5673
187,2542,81.3733
187,7153,79.2831
187,39427,72.7365
187,6890,75.2942
187,1222,83.8168
187,8949,76.4120
187,1748,79.6538
188,2346,76.1770
188,1212,85.1330
188,594,78.2658
188,1282,76.1755
188,3469,77.2581
188,2396,85.9309
188,1091,64.5119
188,3341,76.2077
188,1264,78.7757
188,2206,79.9014
189,48516,79.3903
189,4993,79.1742
189,79132,79.2068
189,2959,80.3250
189,58559,79.0165
190,6711,80.0040
190,4776,75.4032
190,8784,76.1278
190,4995,79.6767
190,5630,73.5261
190,4306,80.0030
190,30749,78.7761
190,1221,82.1098
190,4975,71.6972
190,8961,78.2667
190,858,83.7308
190,8464,76.9087
190,69844,78.0407
190,7438,78.2588
191,496,69.8093
191,21,76.1695
191,72,73.3277
191,175,83.0137
191,494,83.9458
191,417,78.8776
191,17,83.1938
191,6,86.1144
191,85,84.6309
191,292,73.6350
191,314,74.0957
191,58,89.1919
191,235,76.2085
191,213,63.6691
191,161,84.9471
191,160,51.9923
191,162,87.4261
192,356,81.3439
192,288,67.3359
192,316,70.4632
192,349,73.9523
192,432,69.7148
193,44555,72.8629
193,55442,70.9076
193,4878,71.4413
193,6016,73.9060
193,307,70.4434
193,1270,72.7173
193,5618,72.7802
194,163,70.4614
194,1396,69.7068
194,1500,70.9765
194,1288,74.4671
194,5060,72.9927
195,3424,76.8988
195,2770,62.2854
195,1041,77.9373
195,1653,76.9520
195,1923,68.5494
195,3160,72.3787
195,4723,64.4848
195,1863,62.5430
195,2336,72.9955
195,2166,66.1169
195,4308,69.7226
195,1909,70.0468
195,260,81.8952
195,2028,78.7371
195,3252,74.9899
195,2908,71.9356
195,1392,71.3975
195,1365,70.1051
195,70,70.8977
195,190,70.0332
196,70286,73.6505
196,3578,75.5412
196,59315,72.8584
196,58559,76.5776
196,364,75.8402
196,1214,74.5841
196,110,76.5030
197,1513,71.0021
197,1240,75.5424
197,1882,66.5597
197,786,68.9763
197,2167,71.7666
197,153,66.0630
197,1784,72.1898
198,3894,69.8093
198,3499,72.7284
198,920,71.7500
198,1213,79.5018
198,3949,75.9369
198,1994,68.6019
198,1485,66.4426
198,2572,66.4441
198,4019,70.9088
198,1089,81.8285
198,110,79.7735
198,593,82.6016
198,4128,71.5199
198,1270,71.9983
198,4886,70.9488
198,1079,75.9080
198,2117,70.4967
198,912,80.8646
198,1573,70.8809
198,1682,74.3094
199,5464,69.7534
199,2165,66.9937
199,2280,62.9003
199,736,54.2915
199,5673,75.7468
199,349,67.9780
199,5502,63.4528
199,482,69.6752
199,8532,69.8093
199,1172,72.9301
199,300,67.9639
199,50068,71.4946
199,4881,71.5594
199,3175,72.2416
199,7445,68.1915
199,2973,72.8141
199,34338,70.8910
199,41997,67.9487
199,1956,73.8212
199,377,67.7278
