user,item,score,predicted_score
182,2340,70.0,58.36937756554655
182,16,100.0,83.37920249626173
182,2302,80.0,66.04066780257436
182,2329,90.0,89.24610853665143
182,4826,90.0,75.30471934176164
182,7299,80.0,68.09812471179224
182,3735,80.0,79.92516936895888
182,4641,80.0,72.949375363433
182,1357,80.0,78.45571400066895
182,2683,80.0,76.89915737957931
182,5772,90.0,96.44150472214322
182,5995,90.0,90.98209698677265
182,3556,90.0,77.2076202059712
182,5668,80.0,49.59137066006656
182,3897,80.0,85.49376495064601
182,1941,80.0,62.239919170324384
182,3000,100.0,92.4883066636954
182,3082,60.0,67.1366110461405
182,7048,80.0,67.81524964457743
182,2671,70.0,66.83526930073522
182,345,90.0,82.337179071831
182,6620,80.0,79.36513028335065
182,527,80.0,96.57234885798076
182,1245,90.0,91.31948465561968
182,2136,10.0,62.80633005260768
182,5218,70.0,67.93449330834235
182,1835,60.0,67.83158566901781
182,1219,60.0,88.8882185622885
182,1274,100.0,81.50941505107136
182,5016,80.0,78.53782158939049
182,589,40.0,91.15137479375696
182,296,100.0,94.28350508306218
182,892,60.0,83.46938141823406
182,2712,90.0,71.61475796874008
182,4178,80.0,69.03311220022701
182,2872,70.0,80.74043758707867
182,3275,90.0,92.84823615067022
182,5325,70.0,75.7628999650223
182,5445,60.0,79.59328863635184
182,6193,70.0,100.0
182,1994,50.0,72.54529900551466
182,1653,70.0,78.00200118656507
182,3981,40.0,41.56527917888694
182,14,80.0,72.84457675270166
183,2872,60.0,81.85061023018982
184,122918,90.0,90.5602353790156
184,122920,90.0,82.1141272520728
184,176371,90.0,83.81760545250589
184,109578,80.0,69.03410808373557
184,59022,60.0,70.65717607240983
184,102123,70.0,83.42464873214534
184,77561,60.0,64.34395332951635
184,116797,80.0,80.71802257221906
185,4016,80.0,71.49678160205713
185,2863,60.0,65.4230517389322
185,3481,80.0,76.0970873712256
185,4228,40.0,49.19550816729854
185,3034,60.0,63.476502360776315
185,3753,60.0,51.659969481932166
185,2081,80.0,67.10626739216502
185,4034,100.0,66.1042262081211
186,260,80.0,100.0
186,3675,80.0,94.64826924063573
186,1148,80.0,99.18804724500808
186,2530,80.0,66.47105015675963
186,2193,80.0,93.26560162650176
186,5499,60.0,78.85599608817897
186,1527,80.0,71.07067019724659
186,3988,80.0,67.12953586594176
186,1371,80.0,66.21268385802506
186,3751,80.0,85.8123353030603
186,316,80.0,90.30134608792596
186,196,80.0,68.40259390935762
187,5952,90.0,91.1983189267569
187,1265,90.0,86.09150476592272
187,551,70.0,83.74809667037488
187,1214,80.0,94.28664583152492
187,6440,80.0,87.12960651541577
187,7022,70.0,82.29440004348979
187,1203,80.0,93.02746508102086
187,1690,80.0,65.60376064712202
187,26776,90.0,85.14611553093829
187,356,40.0,78.631150636643
187,27773,80.0,81.39217283091652
187,34405,50.0,77.72924435769784
187,16,80.0,71.05619034148823
187,1617,80.0,85.86419048215237
187,3504,100.0,81.99473812933556
187,7438,80.0,89.37412668626513
187,39292,80.0,81.68127551638536
187,527,80.0,87.37583958324896
187,7387,80.0,79.39505741413264
187,5669,80.0,81.2806211358819
187,29,80.0,93.36887251219143
187,8491,80.0,86.92378649886513
187,2810,100.0,89.44210353815049
187,968,80.0,73.03380337037473
187,1080,80.0,80.49132543211354
188,1947,100.0,92.94974523898458
189,318,80.0,95.37754211978829
189,3578,80.0,95.53263426065422
190,116823,80.0,82.76806913467125
190,4310,60.0,62.96753396710393
190,5013,80.0,88.71576149252775
190,5810,70.0,70.51076168082758
191,158,40.0,76.80641077228458
191,293,100.0,76.4949843135721
191,47,80.0,96.6184507438743
191,155,80.0,56.043971232814286
191,312,20.0,52.73626120927541
191,303,20.0,84.3254713467518
191,319,80.0,87.63582338948802
192,296,60.0,84.57705020751622
193,1193,100.0,81.4134515873835
193,7153,80.0,83.86992945182881
193,858,90.0,87.95683161394847
195,2762,100.0,78.83128832591244
195,2006,80.0,60.36327995242087
195,373,60.0,79.74619608615956
195,4029,80.0,88.2696049101462
195,3994,100.0,70.03998695578362
195,3826,60.0,52.879400552910596
195,3535,40.0,79.66850121700199
195,3510,80.0,74.81192242215377
195,111,40.0,81.79087859025157
195,2155,100.0,59.35895415136381
195,3113,20.0,64.31662702624632
195,553,80.0,87.31586218944493
196,150,100.0,91.00546245934846
196,109487,70.0,86.56433641372394
196,134130,90.0,68.54073568101248
196,5418,80.0,73.94150130773288
197,2571,100.0,89.74063382005859
197,296,100.0,83.91610981643498
197,3072,80.0,68.87341773596995
198,4239,60.0,78.09423702673323
198,316,100.0,51.84479759327755
198,1210,100.0,81.78580425116004
198,3967,80.0,76.92753115394666
198,1197,100.0,81.6814769219367
198,1732,60.0,71.80424172884442
198,1580,80.0,58.88823576171579
198,567,20.0,51.0457475580146
198,17,60.0,73.67127863937614
198,356,100.0,81.09310169735947
198,4178,80.0,70.04220444709097
198,2012,100.0,60.567066978704034
198,2959,100.0,84.86409659577332
198,1259,80.0,73.36068959584937
198,318,100.0,79.63094319530396
198,2875,40.0,57.95121111480018
198,5459,40.0,62.924173964749826
198,266,80.0,58.73448163709049
198,1246,100.0,72.84232982527156
198,5016,40.0,68.76184284147288
198,1391,60.0,46.87026420545881
198,4776,80.0,67.51611748209662
198,1277,80.0,83.90389687165282
199,30749,80.0,76.47730569816264
199,85,20.0,80.59186372063917
199,345,60.0,75.64281377663887
199,1198,80.0,92.5190894509972
199,1272,100.0,91.66465578664724
199,750,100.0,89.892708820068
199,64614,70.0,79.75479729040713
199,58998,90.0,69.6971318652834
199,150,80.0,76.35202993753329
199,923,100.0,82.12544669072824
199,497,60.0,71.14886615781595
199,1091,30.0,41.94902311294277
199,6807,70.0,85.53915978501044
199,4022,60.0,68.11373285291036
199,4148,30.0,44.94741947646942
199,4427,100.0,72.37058056238608
199,2670,80.0,71.0392658129569
199,3948,40.0,54.2730950079678
199,466,60.0,56.53390205829884
199,5299,70.0,61.978041276409506
199,48385,30.0,80.92483559904922
199,39292,70.0,78.89657424049258
199,2943,80.0,71.15600553920802
199,2391,70.0,80.39357314343933
199,1889,80.0,69.81772266661852
199,2527,60.0,62.27050898473713
199,2770,60.0,60.06764442575347
199,1208,100.0,79.44204643736204
199,3977,40.0,47.65364076134202
199,1441,20.0,55.88369547503907
200,1291,70.0,88.61101176023848
200,2006,80.0,69.90820512906502
200,6539,80.0,86.93709274917558
200,30812,80.0,68.26941724708504
200,1036,70.0,98.8920806483923
200,2628,60.0,67.79747011028091
200,1220,90.0,86.70299870115201
200,7361,90.0,91.95518945451434
200,45720,90.0,87.96755902347317
200,8910,70.0,70.43594058084905
200,1214,70.0,81.3292486891316
200,6863,100.0,69.46301124306159
200,4886,70.0,83.96636533561158
200,2797,80.0,78.31788712551771
200,5872,80.0,73.91498729218081
200,1676,60.0,81.3773021486187
200,41566,70.0,72.92886312594429
200,2115,80.0,84.71228172954231
200,4270,70.0,68.69471418264337
200,1259,80.0,87.35883099240955
200,4878,100.0,86.64566582954542
200,5349,70.0,88.01477960562111
200,2949,80.0,77.71793435018314
200,3210,80.0,82.0336150806923
200,4308,100.0,96.13572873488661
200,4623,70.0,88.370647652705
200,4019,90.0,88.31245954798784
200,7451,90.0,77.5462721006155
200,597,100.0,77.07281442221682
200,260,100.0,92.9674645923406
201,1035,80.0,98.17043116870208
201,25,100.0,69.68781657935388
201,1676,40.0,72.25466164682013
201,11,80.0,83.94761925230948
201,2140,80.0,85.63299789065493
201,2424,80.0,70.47083848291885
201,185,60.0,69.03074189228693
201,708,60.0,79.88840810445554
202,3138,60.0,68.82997321827109
202,2262,60.0,61.629166895608456
202,3000,80.0,93.65002470127276
202,480,80.0,81.2685374589929
202,2245,60.0,77.6717306348988
202,300,80.0,87.78425114099436
202,1674,80.0,82.30042753628666
202,1266,100.0,88.23617500948563
202,3444,40.0,66.59275685467054
202,1584,100.0,81.8992538644791
202,2916,60.0,79.15778588667445
202,2529,80.0,90.249988262884
202,1792,60.0,58.150901862885135
202,780,40.0,58.16136068702173
202,1132,80.0,89.98628609941966
202,497,80.0,86.68351768016937
202,420,20.0,57.16007056916653
202,537,60.0,73.45344782484787
202,1097,80.0,83.17330831985916
202,2991,60.0,83.52222953839299
202,461,60.0,59.502048332165145
202,3551,80.0,69.68444957425848
202,3269,80.0,63.714434743068374
202,1300,80.0,84.72038057640505
202,260,80.0,96.93180896500614
202,2278,80.0,85.82030976969052
202,110,80.0,99.61132699686671
202,2167,60.0,75.56837223004308
202,3470,80.0,89.7768637923437
202,1276,80.0,95.79186366494316
202,3699,80.0,77.75459341756753
203,2105,60.0,63.472291463134816
203,70286,80.0,72.12022595343205
203,1584,100.0,88.71818075065502
203,7153,100.0,91.07979442489427
203,3255,70.0,81.53549912392774
203,88744,80.0,74.10044514581612
204,3751,80.0,72.13049879474822
204,39292,90.0,91.24948683015224
204,88129,80.0,84.4005405689034
204,2329,100.0,100.0
204,1653,100.0,86.75913456617309
204,1222,100.0,83.94952773171961
205,88125,80.0,98.78725268373069
205,1028,60.0,78.0306584104887
205,260,90.0,81.92473200543185
205,3033,80.0,82.9643293016679
206,1356,80.0,91.95399893130075
207,743,30.0,34.33684341754292
207,3264,10.0,35.13579354418437
209,4011,100.0,98.81400875814633
209,68954,80.0,83.95127422123305
210,179819,90.0,68.28311590896193
210,1527,100.0,84.83324843637678
210,95105,80.0,82.74465500835062
210,7810,80.0,75.60201971409514
210,70286,80.0,90.02215542235571
210,90647,90.0,86.13222754495365
210,60069,100.0,100.0
211,1125,80.0,89.80014698562442
211,79702,90.0,79.61687696019906
211,50,80.0,94.76590655412164
211,2028,80.0,84.16885368227996
211,1210,80.0,83.9516827969664
211,69481,80.0,83.6317850273037
211,89864,70.0,89.35754202933555
211,2858,80.0,77.95094779922628
212,68237,70.0,81.19292032836043
212,102123,50.0,69.67900529512856
212,89745,80.0,81.22564813499712
212,1265,50.0,75.69135145994282
212,59315,60.0,76.59569169417757
212,318,90.0,80.40523513396656
212,122904,70.0,76.04864707583816
212,5618,80.0,84.01307424165448
212,6874,70.0,71.97904483779676
212,589,80.0,63.45119605053705
212,924,80.0,76.06550975996336
212,93838,80.0,88.53262875012831
212,96079,80.0,75.47394654357416
212,5971,80.0,83.93815969722037
212,31658,80.0,85.07877293872514
212,48385,50.0,74.94535912180105
212,168254,60.0,65.47830654182967
212,46578,80.0,71.81852139015143
212,96588,70.0,74.04605756748974
212,71535,80.0,79.49630258804663
212,55247,70.0,74.30887190907139
212,1080,90.0,93.0083206668909
212,8641,70.0,79.80968878603232
212,53519,90.0,67.5234549549437
212,33794,80.0,73.290934649673
213,1198,80.0,90.6355520335251
213,3998,70.0,79.50926059566777
213,5952,80.0,86.43909373822142
213,86142,90.0,100.0
213,79293,70.0,69.5798142282898
213,912,70.0,91.72376655257793
213,78499,90.0,97.80106179112038
213,59615,70.0,73.7996802899955
214,1073,60.0,56.556448305561645
214,66,60.0,57.14688849189448
215,2115,80.0,81.00888601594676
215,4878,80.0,100.0
215,2542,80.0,86.13242183886773
215,5782,100.0,87.81579800355789
215,3052,90.0,69.44424591630577
216,588,80.0,73.87561511733979
216,1077,60.0,77.53872673146685
216,2150,60.0,73.15691756679149
216,3972,100.0,91.82788151328728
216,1,60.0,76.74095097100576
216,3072,80.0,69.45858272474356
216,1244,80.0,81.59686499154252
216,1394,80.0,88.83953423235042
216,1079,100.0,83.45491200701248
216,1230,100.0,81.65309044735514
216,1282,80.0,80.65174433362256
216,955,80.0,69.97814189203706
217,2987,60.0,58.548104707955474
217,2152,40.0,33.00241163785862
217,2424,60.0,51.9220700756326
217,2748,40.0,22.790236195525054
217,1136,40.0,63.894473715896126
217,1954,40.0,79.08028839404768
217,1373,80.0,47.43390755646425
217,438,60.0,47.76670206516686
217,2058,60.0,57.973920648175216
217,1855,60.0,48.17180347425729
217,648,100.0,53.02978198826144
217,2278,40.0,62.197345069113105
217,1129,60.0,51.297249442064896
217,444,40.0,40.21589828085273
217,1196,100.0,73.955446886185
217,2473,40.0,43.429651384519545
217,1586,80.0,46.16404825488018
217,2174,80.0,60.59784318543508
217,2150,60.0,61.33197580775385
217,393,20.0,40.91487857114193
217,2948,60.0,65.98529856844232
217,494,80.0,54.910256532866164
217,1968,80.0,60.9057006240831
217,500,60.0,58.231979906082266
217,2863,40.0,63.944022094391514
217,2762,80.0,56.46771269814726
217,1499,40.0,27.273780902048323
217,2561,60.0,50.37111531314491
217,909,80.0,67.68208455846784
217,2379,60.0,34.21985906079871
217,367,60.0,57.57618356494756
217,3422,40.0,37.980718113944846
217,216,20.0,43.72763250057358
217,2416,60.0,55.631215059388516
217,1230,40.0,82.23838060584117
217,2405,60.0,40.10659920696438
217,2796,40.0,49.522395938465024
217,205,60.0,43.516740849821446
217,1645,60.0,58.96134224747365
217,3362,80.0,57.9712848628166
217,1201,20.0,73.00820165730849
217,45,40.0,51.33013542004997
217,2396,40.0,67.53204902217944
217,2947,60.0,76.55465639659883
217,858,40.0,81.71822237625996
217,2716,80.0,66.86820762858189
217,5060,60.0,60.143148779886324
217,3552,40.0,71.93750681174009
217,1390,40.0,45.04971330931443
217,1214,60.0,78.46762878011376
218,345,80.0,64.03979784752583
219,46723,60.0,48.540858935154375
219,2723,80.0,61.68178816200732
219,3949,80.0,78.60033492728002
219,56174,60.0,65.08519128030638
219,4623,80.0,75.8495983576139
219,4343,70.0,58.24901005334302
219,48780,90.0,71.63080780865353
219,7438,80.0,81.54081317343382
219,46322,60.0,60.27155285666412
219,3006,70.0,61.13292226082648
219,43936,50.0,57.76358428541114
219,1918,60.0,53.34253892781419
219,1676,60.0,74.57614830214115
219,58998,80.0,73.48343855543297
219,3438,90.0,61.56646980409958
219,34405,80.0,73.30143169912371
219,3578,90.0,75.65025788838116
219,3535,90.0,85.58327354904155
219,30793,60.0,52.64976042213669
219,4878,70.0,79.76386329005581
219,27904,60.0,72.1554267911041
219,7319,30.0,48.265036031219914
219,736,60.0,47.56469984397941
219,4975,70.0,62.13104941977906
219,4025,10.0,47.18534751548868
219,40819,40.0,66.01552408851758
219,56171,40.0,52.11788443433603
219,4310,20.0,50.28938319539698
219,104,70.0,71.80885871978673
219,2987,100.0,68.60220126143008
219,1876,40.0,53.24491662114416
219,55820,80.0,83.39146758572377
219,45447,50.0,59.176877055762226
219,780,80.0,63.064882936551356
219,1,70.0,76.59011146737164
219,6874,90.0,74.91971342493709
219,40815,50.0,64.88194763735885
219,293,80.0,87.43128172035762
219,2,50.0,61.96509136928319
219,33166,70.0,70.32014436199607
219,1517,80.0,71.25321190729767
219,57669,90.0,84.4560562420682
219,36708,70.0,67.47281922913983
219,231,30.0,66.61172363449572
219,413,70.0,58.342667049658985
219,1370,50.0,55.77835870208471
219,2580,90.0,72.91075001197467
219,165,90.0,71.54618175895531
219,19,50.0,63.68458786856186
219,2302,60.0,73.47610265153332
220,736,80.0,70.05469089257679
220,1193,100.0,97.02751651192301
220,1197,90.0,87.36894178444909
220,3671,90.0,85.24031567671013
220,8464,80.0,80.26392534786848
220,59615,80.0,70.33589024192298
220,912,100.0,91.4283595732884
220,4886,80.0,98.88196665205618
220,1049,30.0,75.07763599217797
220,2502,100.0,90.19189795824448
220,64231,70.0,72.15901978420659
220,3114,100.0,93.97290417548668
220,63540,40.0,10.0
220,316,40.0,60.858882320162365
220,3159,80.0,73.68793344972599
220,39183,50.0,95.22490636755161
220,8665,80.0,84.12277737928635
220,377,70.0,79.43889776814397
221,589,90.0,87.14992326223155
221,1299,100.0,96.59403577545982
221,7361,80.0,94.02459531817784
221,1267,80.0,98.05162886884852
221,7215,90.0,73.02720413795504
221,8645,80.0,100.0
221,1284,90.0,92.57787662651387
221,3334,90.0,90.39485011910935
221,2915,70.0,75.08975431940753
221,4447,60.0,87.27730836883602
221,1092,70.0,74.49834379960016
221,1663,70.0,89.90763365914098
221,1225,100.0,92.28446136870237
221,2918,80.0,79.28077509881682
221,3683,80.0,100.0
221,1466,80.0,77.46600382341181
221,520,50.0,78.31018173365541
221,296,100.0,90.8676678831169
221,8623,80.0,77.11341830084706
221,8638,90.0,92.360938258251
221,2985,60.0,74.67866613861946
221,3328,90.0,99.41943800722618
221,3424,90.0,100.0
221,1358,70.0,96.9976803297177
221,2686,80.0,95.46415358758868
221,3681,90.0,97.3360450520819
221,318,80.0,99.78902011101643
221,4262,80.0,87.52336512252346
221,6552,80.0,90.43465672832916
221,27899,50.0,75.22542776372563
221,1089,90.0,96.36933841914416
221,4914,80.0,99.36641348533675
221,2186,80.0,92.87982761580433
221,800,90.0,91.22754721636424
221,1233,80.0,95.54142079029253
221,7318,10.0,60.789785429271035
222,1059,40.0,74.23044608173677
222,1393,70.0,63.98018570870664
222,3421,80.0,72.03785931075738
222,1101,30.0,56.32583153661308
222,2396,60.0,63.541072798009274
222,2194,60.0,68.9381625538226
222,104913,80.0,62.22785749737541
222,7438,80.0,84.41582581361803
222,4022,50.0,63.24642102707815
222,33660,70.0,73.40533111162748
222,6290,40.0,51.51371635316366
222,1831,40.0,38.98721482414679
222,1227,60.0,85.5103372749555
222,91500,80.0,56.46126420796641
222,527,60.0,81.0805961584378
222,616,40.0,68.47469469154161
222,508,70.0,62.3320089569379
222,4816,90.0,63.82123128479718
222,1247,70.0,84.4087066709502
222,4262,60.0,76.83988028584925
222,2205,70.0,53.45053365013834
222,6373,80.0,57.43637920034193
222,1556,30.0,30.577366107971827
223,51662,60.0,62.44701419545949
224,3426,40.0,100.0
224,3210,80.0,76.6176760384723
224,2248,100.0,83.47355605705566
224,2100,100.0,79.50611976409783
225,1974,100.0,68.30577254015462
225,587,60.0,85.01947817788586
225,3253,80.0,76.65066748593327
225,2361,20.0,61.67817274074436
225,2011,80.0,75.68057020670103
225,507,80.0,73.32414767626216
225,3264,60.0,60.72157591543182
225,69,100.0,78.1636899686425
225,1219,60.0,69.05257687308533
225,514,80.0,80.29366943292847
225,380,60.0,81.67505226699858
225,1270,80.0,85.29030977396395
225,104,100.0,72.49372718162526
226,2694,70.0,64.38440097672004
226,5418,80.0,76.57183052732042
226,2355,60.0,78.88907422625064
226,3100,60.0,68.57805060166594
226,4340,40.0,54.32207794867101
226,368,80.0,71.1577587056179
226,524,60.0,72.24199603440822
226,3489,60.0,71.50264136100992
226,1527,90.0,82.92585260222349
226,2985,70.0,81.54289214450081
226,255,40.0,35.04146974257671
226,22,40.0,62.35523402387911
226,480,80.0,84.68424552474161
226,2054,80.0,54.619516925675924
226,1222,100.0,86.48347689195182
226,54272,80.0,80.89547642603706
226,3254,80.0,64.39281553418232
226,3360,90.0,75.05521125729952
226,3386,80.0,72.43665094902045
226,1088,20.0,71.12217467293999
226,1291,90.0,88.77921541632682
226,4734,90.0,59.088191213200645
226,8641,80.0,86.557646095537
226,1028,60.0,83.25019131593986
226,48780,80.0,84.42022570462441
226,1270,80.0,85.79833460934935
226,3421,90.0,77.08521075528022
226,1194,70.0,73.17698632313645
226,260,90.0,88.96312191594751
226,3255,60.0,75.11170209393524
226,590,40.0,82.18184072776825
226,4571,100.0,75.95032005551752
226,2134,80.0,76.13384622043044
226,46578,100.0,88.67672485736584
226,4233,10.0,50.83147309817388
226,1639,60.0,67.91217611802013
226,37729,80.0,75.4407096968542
226,1954,70.0,93.58631857974312
226,1961,80.0,81.82526560183058
226,47,100.0,87.934880796069
226,4874,60.0,66.15828049512126
226,6936,80.0,71.01625379314585
226,1262,90.0,88.64194740472054
226,2959,80.0,94.24446149199426
226,2712,40.0,70.42495691495203
226,3578,80.0,80.7371686512395
226,551,70.0,76.09654541040842
226,2398,50.0,86.75282053618845
226,7360,80.0,68.56969717082177
226,41566,80.0,64.22146534070531
226,2003,70.0,83.5839400721041
226,170,100.0,71.56528026822403
226,1278,80.0,77.71124149463819
227,59315,90.0,81.02947217120106
227,106782,100.0,94.0310714104321
227,91529,80.0,75.29308297045122
227,56367,90.0,91.54354560602744
227,55820,80.0,93.04626759963926
227,97304,90.0,85.62736456669954
227,8873,90.0,83.01720258082504
227,115713,80.0,90.70950220970889
227,7147,100.0,91.79366167746603
227,54286,90.0,80.82775420746903
227,6377,90.0,82.14642813005932
228,1214,90.0,75.00976253140504
228,858,80.0,95.79294376249568
229,345,80.0,60.14409659583477
229,349,80.0,74.98745885552366
229,590,60.0,72.18818327373118
229,344,60.0,53.207410604737575
229,225,80.0,86.53009214222273
229,586,60.0,72.4317676393993
230,2,50.0,51.49560179603752
230,5679,60.0,61.51290275647726
230,1321,60.0,53.25005280858458
230,593,60.0,56.92603661196974
230,587,50.0,43.47024999652173
230,1097,10.0,38.54020132825349
230,788,40.0,45.52274579964106
230,592,60.0,54.78546899800194
230,3623,60.0,55.295401789696555
232,67087,80.0,70.71502006215849
232,6287,70.0,51.446243174941145
232,4990,60.0,53.57143736290475
232,31700,60.0,65.80491756047044
232,4649,50.0,73.53237014951792
232,4370,70.0,63.85318714352991
232,4728,60.0,55.96081880180208
232,6482,50.0,41.022686784296496
232,4991,60.0,55.97167040687246
232,45726,60.0,45.48683784667611
232,53322,70.0,65.42043871271562
232,7258,60.0,59.732642193805816
232,64614,90.0,75.43870513718277
232,47518,60.0,56.058410213149386
232,1097,80.0,73.24733690106203
232,1240,90.0,76.01584000774639
232,50158,50.0,47.39136028481279
232,6593,60.0,54.56479619366562
232,7379,70.0,60.40001804680359
232,44840,60.0,59.66019970236926
232,50068,60.0,74.69426552871988
232,8636,80.0,83.3315765087294
232,72731,70.0,59.789633179195626
232,59258,50.0,62.21707146133641
232,6942,70.0,81.34258007913209
232,40826,80.0,51.51415416848249
232,53464,40.0,46.63328811442494
232,71057,70.0,64.6042220911491
232,81788,80.0,73.80373211198994
232,7371,70.0,70.72387156399647
232,6535,50.0,39.971079636320255
232,3536,70.0,66.98623546908614
232,5418,80.0,64.57181637667257
232,62434,80.0,67.33894063406224
232,3114,60.0,76.20961454267227
232,33615,60.0,59.76384595805424
232,34334,60.0,42.684631166511565
232,5573,50.0,47.790764614723344
232,49910,80.0,60.32956690519158
232,4369,50.0,56.72026944267981
232,3409,60.0,56.5167547670175
232,1012,60.0,71.32665022661689
232,49276,60.0,17.809766258387747
232,6951,60.0,64.6822341904514
232,48385,70.0,81.03910137355253
232,40581,60.0,51.33637275542743
232,8968,60.0,74.66408454897532
232,6874,60.0,84.98562056344346
232,6863,80.0,60.88288436169748
232,54004,60.0,64.04853620402179
232,4148,90.0,61.54964649604971
232,5507,60.0,53.71737920371825
232,4720,80.0,65.81401863985477
232,79702,80.0,80.04731111894395
232,48774,80.0,76.41441606365748
232,5267,80.0,67.37036363470173
232,46322,40.0,62.49192255862613
232,49278,70.0,58.08735463814394
232,32009,40.0,42.58701475930796
232,2028,100.0,85.6696182709631
232,55267,60.0,68.8668810251933
232,69406,70.0,50.77529475438794
232,6537,80.0,59.44346503716028
232,5349,90.0,76.94005221095694
232,59784,60.0,68.5555671502461
232,4022,80.0,80.59384641013818
233,96020,60.0,68.31899231926562
233,4306,80.0,68.03377624014537
233,1136,60.0,70.76774731803764
233,122912,40.0,57.24990394618405
233,47,70.0,65.4066497022446
233,7458,60.0,60.64119121796921
233,1921,70.0,69.2562949569248
233,58025,60.0,59.14907780384313
234,2137,80.0,68.6333521361535
234,1030,80.0,59.6678131945721
234,3114,100.0,63.90279175909257
234,1580,80.0,64.15675914856094
234,2384,40.0,60.02312324430511
234,762,60.0,34.01642407170911
234,1907,100.0,77.90273276409937
234,2253,40.0,60.218097878896316
234,1021,60.0,38.84820455857167
234,1101,60.0,71.77946146476211
234,1196,100.0,72.00070115150824
234,1409,100.0,53.06070906896065
234,3397,60.0,80.64663093813625
234,1011,100.0,61.37120903541732
234,4321,40.0,71.01549270060771
234,364,100.0,84.99016097388058
234,577,60.0,46.87868841092465
234,353,80.0,76.50010037260991
234,2985,80.0,77.82721670878182
235,586,60.0,67.38008893613913
235,364,100.0,88.57746252859842
235,186,60.0,70.30121918799048
237,6377,60.0,55.769144072797566
238,2067,100.0,80.72677948268637
238,1097,40.0,62.331058661204786
238,4310,80.0,66.01793472903256
239,802,80.0,77.05879799613346
239,597,80.0,80.2374470273245
239,32,100.0,86.01223553060233
239,53996,80.0,84.11444609842246
239,288,100.0,75.36373647625437
239,47610,100.0,82.98859141183378
239,21,80.0,84.20723550870595
239,593,70.0,91.76928809846069
239,3107,70.0,72.34050828041421
239,2100,60.0,65.8806859802691
239,2987,70.0,81.51644176495904
239,2716,80.0,84.41110418402192
239,367,70.0,56.73113952515121
239,54272,70.0,82.54617099269366
239,104,70.0,82.05610525195313
239,6870,90.0,81.90963827384263
239,6807,80.0,80.8223780674066
239,52973,70.0,82.81840311579086
239,48385,70.0,82.18085328315149
239,3452,70.0,68.1948677565709
239,924,80.0,87.99028794832708
239,1089,100.0,90.79110059239207
239,1653,100.0,85.78963729342748
239,45499,90.0,82.42825690289
239,48774,60.0,95.11343827635417
239,454,80.0,84.24555221627043
239,3275,100.0,100.0
239,2542,100.0,91.51998145614803
239,4223,100.0,76.03636259776874
239,2141,80.0,55.765671717805986
239,3578,90.0,84.12927157440197
239,20,70.0,80.19737429541637
239,8984,80.0,89.77758622378947
239,3147,90.0,83.65111595879175
239,6377,90.0,84.22323112637747
239,8665,100.0,89.11042588199706
239,474,70.0,83.57962457620869
240,673,100.0,79.25031702822086
240,239,60.0,71.5601115690488
240,590,80.0,72.4020897436281
240,519,60.0,53.87536312354815
240,253,100.0,73.80156282236668
240,442,60.0,70.35865188229675
240,135,80.0,65.27290820190467
240,316,80.0,69.08408699609635
240,168,100.0,76.18100043843518
240,551,80.0,70.01253357055352
240,216,100.0,78.74698266098137
240,39,100.0,60.12111253355695
240,296,40.0,81.16662756102265
240,318,60.0,87.8503477558772
241,3252,70.0,81.99413949428373
242,208,80.0,44.957289617040644
242,349,60.0,69.99919804828008
243,434,100.0,69.40598574259282
243,172,100.0,87.34793540876737
244,1785,100.0,81.65932759266735
244,163,60.0,72.10595744505741
244,2490,100.0,72.102094108341
244,593,80.0,82.86178852172199
245,3252,60.0,56.049275301856746
246,63113,90.0,77.32125835311179
246,81845,100.0,95.3253764636622
246,62999,90.0,82.36797022493421
246,7099,90.0,100.0
246,3910,40.0,95.92090992314493
246,95510,60.0,85.19781278715426
246,7669,100.0,100.0
246,6874,90.0,100.0
246,85414,80.0,85.45739341195261
246,31878,100.0,95.54868388907212
246,4993,100.0,86.78391813423544
246,4226,100.0,98.40698968851133
246,6618,80.0,91.07870910590594
246,6942,100.0,90.96295678775948
247,48774,60.0,87.62370451986773
247,5618,70.0,96.82669998738231
247,122904,60.0,73.96839809854606
247,4886,80.0,72.27665077494869
247,1246,60.0,75.52116990725443
247,2687,60.0,71.25048517415148
247,608,80.0,65.20723010084988
247,1625,60.0,81.14197649125649
247,33794,80.0,80.80947593326661
247,1291,80.0,86.32110212440637
247,1136,40.0,91.43993033317659
248,1291,80.0,77.6778923707799
248,60069,90.0,85.58317331829176
248,260,70.0,60.141769710126916
249,44191,80.0,90.15951431042603
249,69606,50.0,59.27523387474997
249,4344,70.0,67.5210842177513
249,68237,80.0,85.48169489461158
249,79132,100.0,97.8313543920741
249,71535,90.0,81.70616753594355
249,1722,70.0,79.68109743426533
249,2329,90.0,99.66030197376895
249,428,70.0,85.41415933536769
249,80549,80.0,72.91043042225608
249,8984,80.0,54.69358853072055
249,111622,80.0,75.19924803626301
249,55261,60.0,62.03397897118178
249,1690,60.0,74.25805292071848
249,90522,60.0,72.06022578114403
249,96737,80.0,85.69215492858515
249,1831,50.0,44.87979706507323
249,1882,50.0,50.445920866140824
249,1209,90.0,96.83136020969982
249,160080,70.0,60.87466040602077
249,47200,70.0,71.11462190378032
249,91622,80.0,36.887007320673824
249,93326,70.0,68.47947807628302
249,344,70.0,78.90311389533848
249,152077,80.0,79.35183575763116
249,7004,70.0,61.3870642353672
